type,dataset,algorithm,stable,n,seed,reps,batch,wall_ns_med,wall_ns_min,cpu_ns_med,instr_med,cycles_med,counts_accesses,rss_delta_bytes,backend,ok,error,reads,writes,compares,table_reads,table_writes,table_bytes,key_bytes,cmp_flips,traffic_bytes,l1_misses,l2_misses,unmapped,aux_peak_bytes,aux_allocs,max_depth,fallbacks,bad_parts,route,r_sorted,r_reverse,r_runs,r_displaced,r_radix,giveups,splits,split_retries,part_sorts,dict_tries,dict_hits,plan_retries,radix_passes,passes_skipped,order_hash,trace_hash
double,reverse,boost::spinsort,1,100,20260912,5,1000,64,63,64,1327,307,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,reverse,boost::flat_stable_sort,1,100,20260912,5,1000,1668,1650,1668,16244,8141,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,nearly_sorted,brainsort,1,100,20260912,5,1000,202,196,202,4769,993,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,nearly_sorted,std::stable_sort,1,100,20260912,5,1000,309,291,310,6053,1510,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,nearly_sorted,gfx::timsort,1,100,20260912,5,1000,212,208,212,4844,1037,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,nearly_sorted,boost::spinsort,1,100,20260912,5,1000,204,204,205,4662,998,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,nearly_sorted,boost::flat_stable_sort,1,100,20260912,5,1000,1164,1153,1164,7443,5703,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,few_unique,brainsort,1,100,20260912,5,1000,1820,1785,1821,33509,8620,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,few_unique,std::stable_sort,1,100,20260912,5,1000,451,446,452,7871,2157,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,few_unique,gfx::timsort,1,100,20260912,5,1000,717,691,718,12376,3411,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,few_unique,boost::spinsort,1,100,20260912,5,1000,501,493,502,9560,2376,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,few_unique,boost::flat_stable_sort,1,100,20260912,5,1000,1484,1453,1485,12488,7101,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,all_equal,brainsort,1,100,20260912,5,1000,61,61,61,1290,289,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,all_equal,std::stable_sort,1,100,20260912,5,1000,265,263,265,5409,1295,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,all_equal,gfx::timsort,1,100,20260912,5,1000,60,60,61,892,280,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,all_equal,boost::spinsort,1,100,20260912,5,1000,37,37,38,768,163,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,all_equal,boost::flat_stable_sort,1,100,20260912,5,1000,1169,1110,1169,6838,5642,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,runs,brainsort,1,100,20260912,5,1000,64,64,65,1293,305,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,runs,std::stable_sort,1,100,20260912,5,1000,306,275,306,5409,1348,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,runs,gfx::timsort,1,100,20260912,5,1000,60,60,60,892,280,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,runs,boost::spinsort,1,100,20260912,5,1000,36,36,36,768,164,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,runs,boost::flat_stable_sort,1,100,20260912,5,1000,1112,1106,1113,6838,5499,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,organ_pipe,brainsort,1,100,20260912,5,1000,185,179,185,4225,875,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,organ_pipe,std::stable_sort,1,100,20260912,5,1000,433,425,434,6505,2116,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,organ_pipe,gfx::timsort,1,100,20260912,5,1000,144,140,144,3265,721,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,organ_pipe,boost::spinsort,1,100,20260912,5,1000,473,458,474,9302,2268,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,organ_pipe,boost::flat_stable_sort,1,100,20260912,5,1000,1482,1411,1482,11901,6884,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,small_range,brainsort,1,100,20260912,5,1000,532,528,533,11131,2593,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,small_range,std::stable_sort,1,100,20260912,5,1000,433,427,433,7519,2093,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,small_range,gfx::timsort,1,100,20260912,5,1000,624,615,624,11399,3039,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,small_range,boost::spinsort,1,100,20260912,5,1000,430,423,431,8253,2100,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,small_range,boost::flat_stable_sort,1,100,20260912,5,1000,1408,1395,1408,11273,6785,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,sawtooth,brainsort,1,100,20260912,5,1000,57,56,57,1290,265,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,sawtooth,std::stable_sort,1,100,20260912,5,1000,259,251,259,5409,1247,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,sawtooth,gfx::timsort,1,100,20260912,5,1000,99,78,100,892,428,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,sawtooth,boost::spinsort,1,100,20260912,5,1000,45,35,45,768,159,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,sawtooth,boost::flat_stable_sort,1,100,20260912,5,1000,1125,1112,1125,6838,5482,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,prefixed,brainsort,1,100,20260912,5,1000,1358,1315,1358,27000,6430,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,prefixed,std::stable_sort,1,100,20260912,5,1000,501,472,501,7914,2254,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,prefixed,gfx::timsort,1,100,20260912,5,1000,777,765,778,12601,3731,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,prefixed,boost::spinsort,1,100,20260912,5,1000,495,473,495,9323,2333,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double,prefixed,boost::flat_stable_sort,1,100,20260912,5,1000,1457,1422,1458,12248,7041,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,random,brainsort,1,100,20260912,5,1000,1538,1438,1538,27064,6892,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,random,std::stable_sort,1,100,20260912,5,1000,471,456,471,7739,2257,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,random,gfx::timsort,1,100,20260912,5,1000,690,688,691,12065,3370,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,random,boost::spinsort,1,100,20260912,5,1000,388,382,388,8776,1880,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,random,boost::flat_stable_sort,1,100,20260912,5,1000,1369,1347,1369,11712,6543,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,sorted,brainsort,1,100,20260912,5,1000,51,51,51,1145,239,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,sorted,std::stable_sort,1,100,20260912,5,1000,241,239,241,5239,1176,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,sorted,gfx::timsort,1,100,20260912,5,1000,58,57,58,891,267,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,sorted,boost::spinsort,1,100,20260912,5,1000,33,33,34,768,150,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,sorted,boost::flat_stable_sort,1,100,20260912,5,1000,1208,1148,1208,6742,5857,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,reverse,brainsort,1,100,20260912,5,1000,78,77,78,1480,371,0,188416,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,reverse,std::stable_sort,1,100,20260912,5,1000,575,567,575,6395,2757,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,reverse,gfx::timsort,1,100,20260912,5,1000,81,80,81,1593,379,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,reverse,boost::spinsort,1,100,20260912,5,1000,65,65,66,1327,249,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,reverse,boost::flat_stable_sort,1,100,20260912,5,1000,1555,1506,1555,15044,7389,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,nearly_sorted,brainsort,1,100,20260912,5,1000,181,176,181,4627,885,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,nearly_sorted,std::stable_sort,1,100,20260912,5,1000,262,253,262,5878,1269,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,nearly_sorted,gfx::timsort,1,100,20260912,5,1000,201,200,201,4664,981,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,nearly_sorted,boost::spinsort,1,100,20260912,5,1000,207,206,207,4533,999,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,nearly_sorted,boost::flat_stable_sort,1,100,20260912,5,1000,1167,1141,1168,7314,5589,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,few_unique,brainsort,1,100,20260912,5,1000,1471,1449,1471,27081,7113,0,311296,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,few_unique,std::stable_sort,1,100,20260912,5,1000,452,439,452,7511,2169,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,few_unique,gfx::timsort,1,100,20260912,5,1000,714,671,714,11939,3249,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,few_unique,boost::spinsort,1,100,20260912,5,1000,389,385,390,8141,1928,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,few_unique,boost::flat_stable_sort,1,100,20260912,5,1000,1361,1345,1361,11081,6512,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,all_equal,brainsort,1,100,20260912,5,1000,45,45,46,1145,240,0,192512,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,all_equal,std::stable_sort,1,100,20260912,5,1000,237,229,238,5239,1121,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,all_equal,gfx::timsort,1,100,20260912,5,1000,54,54,54,891,278,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,all_equal,boost::spinsort,1,100,20260912,5,1000,28,27,28,768,149,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,all_equal,boost::flat_stable_sort,1,100,20260912,5,1000,1127,1125,1127,6742,5548,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,runs,brainsort,1,100,20260912,5,1000,53,52,53,1145,250,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,runs,std::stable_sort,1,100,20260912,5,1000,241,238,242,5239,1176,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,runs,gfx::timsort,1,100,20260912,5,1000,56,56,56,891,278,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,runs,boost::spinsort,1,100,20260912,5,1000,33,33,33,768,149,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,runs,boost::flat_stable_sort,1,100,20260912,5,1000,1200,1164,1201,6742,5548,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,organ_pipe,brainsort,1,100,20260912,5,1000,170,165,171,4082,836,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,organ_pipe,std::stable_sort,1,100,20260912,5,1000,429,423,430,6307,2039,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,organ_pipe,gfx::timsort,1,100,20260912,5,1000,164,154,164,3303,740,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,organ_pipe,boost::spinsort,1,100,20260912,5,1000,406,386,407,8654,1906,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,organ_pipe,boost::flat_stable_sort,1,100,20260912,5,1000,1335,1314,1335,11253,6485,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,small_range,brainsort,1,100,20260912,5,1000,344,343,344,6837,1686,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,small_range,std::stable_sort,1,100,20260912,5,1000,423,417,423,7278,2009,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,small_range,gfx::timsort,1,100,20260912,5,1000,652,595,653,10893,2909,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,small_range,boost::spinsort,1,100,20260912,5,1000,365,360,365,7682,1776,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,small_range,boost::flat_stable_sort,1,100,20260912,5,1000,1317,1307,1317,10702,6414,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,sawtooth,brainsort,1,100,20260912,5,1000,52,51,52,1145,240,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,sawtooth,std::stable_sort,1,100,20260912,5,1000,242,241,242,5239,1182,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,sawtooth,gfx::timsort,1,100,20260912,5,1000,52,51,52,891,264,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,sawtooth,boost::spinsort,1,100,20260912,5,1000,39,34,40,768,151,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,sawtooth,boost::flat_stable_sort,1,100,20260912,5,1000,1368,1161,1339,6742,5575,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,prefixed,brainsort,1,100,20260912,5,1000,716,643,717,12874,3340,0,393216,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,prefixed,std::stable_sort,1,100,20260912,5,1000,453,448,453,7658,2224,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,prefixed,gfx::timsort,1,100,20260912,5,1000,777,759,777,12138,3746,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,prefixed,boost::spinsort,1,100,20260912,5,1000,452,444,453,9354,2179,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int64,prefixed,boost::flat_stable_sort,1,100,20260912,5,1000,1497,1394,1498,12283,7131,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,random,brainsort,1,100,20260912,5,1000,2769,2749,2769,54800,13366,0,405504,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,random,std::stable_sort,1,100,20260912,5,1000,1563,1535,1564,23233,7463,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,random,gfx::timsort,1,100,20260912,5,1000,1837,1739,1838,27656,8462,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,random,boost::spinsort,1,100,20260912,5,1000,2348,2315,2347,35141,11178,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,random,boost::flat_stable_sort,1,100,20260912,5,1000,3340,3249,3340,38031,15951,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,sorted,brainsort,1,100,20260912,5,1000,314,310,315,7144,1535,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,sorted,std::stable_sort,1,100,20260912,5,1000,953,938,953,16038,4628,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,sorted,gfx::timsort,1,100,20260912,5,1000,236,235,236,3662,1154,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,sorted,boost::spinsort,1,100,20260912,5,1000,235,225,235,3243,1112,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,sorted,boost::flat_stable_sort,1,100,20260912,5,1000,1521,1511,1521,12729,7347,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,reverse,brainsort,1,100,20260912,5,1000,402,364,402,7429,1899,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,reverse,std::stable_sort,1,100,20260912,5,1000,899,876,899,13740,4311,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,reverse,gfx::timsort,1,100,20260912,5,1000,324,271,325,4466,1495,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,reverse,boost::spinsort,1,100,20260912,5,1000,323,295,323,3827,1461,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,reverse,boost::flat_stable_sort,1,100,20260912,5,1000,4159,4013,4133,50941,19938,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,nearly_sorted,brainsort,1,100,20260912,5,1000,470,462,470,10126,2210,0,315392,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,nearly_sorted,std::stable_sort,1,100,20260912,5,1000,1029,994,1030,16455,4896,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,nearly_sorted,gfx::timsort,1,100,20260912,5,1000,614,602,614,10368,2945,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,nearly_sorted,boost::spinsort,1,100,20260912,5,1000,660,647,660,10812,3155,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,nearly_sorted,boost::flat_stable_sort,1,100,20260912,5,1000,1558,1546,1559,13381,7688,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,few_unique,brainsort,1,100,20260912,5,1000,2900,2861,2900,56987,13938,0,286720,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,few_unique,std::stable_sort,1,100,20260912,5,1000,1772,1631,1772,24092,8406,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,few_unique,gfx::timsort,1,100,20260912,5,1000,1843,1823,1829,27409,8884,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,few_unique,boost::spinsort,1,100,20260912,5,1000,2234,2202,2234,34395,10922,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,few_unique,boost::flat_stable_sort,1,100,20260912,5,1000,3176,3164,3175,37253,15750,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,all_equal,brainsort,1,100,20260912,5,1000,263,253,264,5683,1314,0,0,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,all_equal,std::stable_sort,1,100,20260912,5,1000,854,817,854,14886,4112,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,all_equal,gfx::timsort,1,100,20260912,5,1000,196,192,196,3271,949,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,all_equal,boost::spinsort,1,100,20260912,5,1000,188,183,189,2949,911,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,all_equal,boost::flat_stable_sort,1,100,20260912,5,1000,1408,1385,1408,12144,6946,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,runs,brainsort,1,100,20260912,5,1000,314,302,314,7048,1514,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,runs,std::stable_sort,1,100,20260912,5,1000,1016,997,1016,16014,4818,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,runs,gfx::timsort,1,100,20260912,5,1000,236,234,236,3635,1148,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,runs,boost::spinsort,1,100,20260912,5,1000,232,227,232,3222,1118,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,runs,boost::flat_stable_sort,1,100,20260912,5,1000,1485,1483,1485,12708,7294,0,262144,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,organ_pipe,brainsort,1,100,20260912,5,1000,566,557,566,12840,2699,0,155648,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,organ_pipe,std::stable_sort,1,100,20260912,5,1000,1013,1005,1013,16484,4951,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,organ_pipe,gfx::timsort,1,100,20260912,5,1000,506,492,506,8834,2436,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,organ_pipe,boost::spinsort,1,100,20260912,5,1000,2033,1990,2033,31961,9776,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,organ_pipe,boost::flat_stable_sort,1,100,20260912,5,1000,2811,2802,2811,33298,13805,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,small_range,brainsort,1,100,20260912,5,1000,1237,1218,1237,27577,5923,0,405504,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,small_range,std::stable_sort,1,100,20260912,5,1000,1419,1398,1419,21635,6862,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,small_range,gfx::timsort,1,100,20260912,5,1000,1519,1512,1519,24880,7497,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,small_range,boost::spinsort,1,100,20260912,5,1000,1857,1757,1858,27952,8760,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,small_range,boost::flat_stable_sort,1,100,20260912,5,1000,2732,2704,2732,30922,13243,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,sawtooth,brainsort,1,100,20260912,5,1000,314,311,315,7150,1532,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,sawtooth,std::stable_sort,1,100,20260912,5,1000,976,954,976,16044,4678,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,sawtooth,gfx::timsort,1,100,20260912,5,1000,239,222,239,3666,1149,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,sawtooth,boost::spinsort,1,100,20260912,5,1000,205,184,205,3246,1012,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,sawtooth,boost::flat_stable_sort,1,100,20260912,5,1000,1475,1440,1463,12732,7233,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,prefixed,brainsort,1,100,20260912,5,1000,1710,1683,1710,32461,8110,0,323584,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,prefixed,std::stable_sort,1,100,20260912,5,1000,1584,1564,1584,24080,7622,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,prefixed,gfx::timsort,1,100,20260912,5,1000,1695,1579,1695,27185,8147,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,prefixed,boost::spinsort,1,100,20260912,5,1000,2088,1912,2089,31596,10020,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
string,prefixed,boost::flat_stable_sort,1,100,20260912,5,1000,2976,2818,2976,34486,14846,0,131072,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
int32,random,brainsort,1,100000,20260912,5,1,436935,399660,437400,7863374,1998892,0,0,linux-perf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
